takeoffdate	landingdate	airlineMarketing	airlineOperator	airlineOwner	airportOrg	orgLAT	orgLON	airportDst	desLAT	desLON	ACtype	takeOffTime	landingTime	durationH	takeOffMinute	landingMinute		
06/01/2016 06:30	06/01/2016 21:30	Qantas	Qantas	Qantas	Los Angeles International Airport	33.941	-118.409	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	126:30:00	141:30:00	15:00:00	7590	8490		
06/01/2016 06:45	06/01/2016 09:30	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	HONG KONG INTERNATIONAL APT	22.296	113.897	388	126:45:00	129:30:00	2:45:00	7605	7770		
06/01/2016 07:20	06/01/2016 16:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	FRANKFURT INTERNATIONAL Airport	50.036	8.57	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	127:20:00	136:15:00	8:55:00	7640	8175		
06/01/2016 07:30	06/01/2016 10:50	China Southern Airlines	China Southern Airlines	China Southern Airlines	 Beijing Capital International Airport	40.066	116.609	Guangzhou Baiyun International Airport	23.402	113.309	380	127:30:00	130:50:00	3:20:00	7650	7850		
06/01/2016 07:30	06/01/2016 21:00	Korean Air	Korean Air	Korean Air	Los Angeles International Airport	33.941	-118.409	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	127:30:00	141:00:00	13:30:00	7650	8460		
06/01/2016 08:05	06/01/2016 10:45	Emirates Airline	Emirates Airline	Emirates Airline	JEDDAH	21.667	39.15	DUBAI INTERNATIONAL	25.253	55.364	388	128:05:00	130:45:00	2:40:00	7685	7845		
06/01/2016 08:25	06/01/2016 14:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	Shanghai Pudong International Airport	31.133	121.8	SINGAPORE CHANGI APT	1.363	103.992	388	128:25:00	134:15:00	5:50:00	7705	8055		
06/01/2016 08:25	06/01/2016 14:05	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	DELHI	28.55	77.1	388	128:25:00	134:05:00	5:40:00	7705	8045		
06/01/2016 08:30	06/01/2016 11:10	China Southern Airlines	China Southern Airlines	China Southern Airlines	Chengdu Shuangliu International Airport	30.575	103.951	 Beijing Capital International Airport	40.066	116.609	380	128:30:00	131:10:00	2:40:00	7710	7870		
06/01/2016 08:30	06/01/2016 15:15	Qatar Airways	Qatar Airways	Qatar Airways	LONDON HEATHROW Airport	51.467	-0.45	DOHA	25.269	51.613	388	128:30:00	135:15:00	6:45:00	7710	8115		
06/01/2016 08:30	06/01/2016 15:30	Thai Airways International	Thai Airways International	Thai Airways International	TOKYO NARITA APT	35.769	140.393	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	128:30:00	135:30:00	7:00:00	7710	8130		
06/01/2016 08:40	06/01/2016 15:20	Singapore Airlines	Singapore Airlines	Singapore Airlines	 Beijing Capital International Airport	40.066	116.609	SINGAPORE CHANGI APT	1.363	103.992	388	128:40:00	135:20:00	6:40:00	7720	8120		
06/01/2016 08:50	06/01/2016 20:05	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	Houston - George Bush Intercontinental Airport	29.99	-95.337	388	128:50:00	140:05:00	11:15:00	7730	8405		
06/01/2016 08:55	06/01/2016 15:35	Emirates Airline	Emirates Airline	Emirates Airline	PARIS CHARLES DE GAULLE APT	49.005	2.555	DUBAI INTERNATIONAL	25.253	55.364	388	128:55:00	135:35:00	6:40:00	7735	8135		
06/01/2016 09:00	06/01/2016 15:55	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	129:00:00	135:55:00	6:55:00	7740	8155		
06/01/2016 09:00	06/01/2016 19:30	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	MIAMI INTERNATIONAL APT	25.796	-80.287	388	129:00:00	139:30:00	10:30:00	7740	8370		
06/01/2016 09:10	06/01/2016 16:00	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	129:10:00	136:00:00	6:50:00	7750	8160		
06/01/2016 09:10	06/01/2016 20:50	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	Los Angeles International Airport	33.941	-118.409	388	129:10:00	140:50:00	11:40:00	7750	8450		
06/01/2016 09:15	06/01/2016 16:30	Etihad Airways	Etihad Airways	Etihad Airways	LONDON HEATHROW Airport	51.467	-0.45	 Abu Dhabi International Airport	24.446	54.646	388	129:15:00	136:30:00	7:15:00	7755	8190		
06/01/2016 09:20	06/01/2016 21:00	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	388	129:20:00	141:00:00	11:40:00	7760	8460		
06/01/2016 09:35	06/01/2016 22:00	Singapore Airlines	Singapore Airlines	Singapore Airlines	ZURICH AIRPORT	47.461	8.55	SINGAPORE CHANGI APT	1.363	103.992	388	129:35:00	142:00:00	12:25:00	7775	8520		
06/01/2016 09:40	06/01/2016 16:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	129:40:00	136:35:00	6:55:00	7780	8195		
06/01/2016 09:45	06/01/2016 19:55	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	129:45:00	139:55:00	10:10:00	7785	8395		
06/01/2016 09:50	06/01/2016 21:25	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	Los Angeles International Airport	33.941	-118.409	388	129:50:00	141:25:00	11:35:00	7790	8485		
06/01/2016 09:50	06/01/2016 15:55	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	129:50:00	135:55:00	6:05:00	7790	8155		
06/01/2016 09:50	06/01/2016 19:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	TOKYO NARITA APT	35.769	140.393	Los Angeles International Airport	33.941	-118.409	388	129:50:00	139:50:00	10:00:00	7790	8390		
06/01/2016 09:55	06/01/2016 19:05	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	DUBAI INTERNATIONAL	25.253	55.364	388	129:55:00	139:05:00	9:10:00	7795	8345		
06/01/2016 10:00	06/01/2016 22:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	PARIS CHARLES DE GAULLE APT	49.005	2.555	SINGAPORE CHANGI APT	1.363	103.992	388	130:00:00	142:40:00	12:40:00	7800	8560		
06/01/2016 10:30	06/01/2016 18:15	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	130:30:00	138:15:00	7:45:00	7830	8295		
06/01/2016 10:35	06/01/2016 17:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	130:35:00	137:40:00	7:05:00	7835	8260		
06/01/2016 10:40	06/01/2016 14:30	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	HONG KONG INTERNATIONAL APT	22.296	113.897	388	130:40:00	134:30:00	3:50:00	7840	8070		
06/01/2016 10:40	06/01/2016 18:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Manchester Airport	53.34	-2.295	388	130:40:00	138:35:00	7:55:00	7840	8315		
06/01/2016 10:40	06/01/2016 18:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON  Gatwick Airport	51.15	-0.176	388	130:40:00	138:25:00	7:45:00	7840	8305		
06/01/2016 10:40	06/01/2016 22:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	FRANKFURT INTERNATIONAL Airport	50.036	8.57	SINGAPORE CHANGI APT	1.363	103.992	388	130:40:00	142:50:00	12:10:00	7840	8570		
06/01/2016 10:45	07/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	130:45:00	145:20:00	14:35:00	7845	8720		
06/01/2016 10:45	07/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	 Brisbane Airport	-27.391	153.123	DUBAI INTERNATIONAL	25.253	55.364	388	130:45:00	145:20:00	14:35:00	7845	8720		
06/01/2016 10:50	06/01/2016 18:30	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	130:50:00	138:30:00	7:40:00	7850	8310		
06/01/2016 10:50	06/01/2016 12:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	KUWAIT	29.217	47.967	388	130:50:00	132:45:00	1:55:00	7850	7965		
06/01/2016 10:50	07/01/2016 01:30	Etihad Airways	Etihad Airways	Etihad Airways	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	 Abu Dhabi International Airport	24.446	54.646	388	130:50:00	145:30:00	14:40:00	7850	8730		
06/01/2016 10:50	06/01/2016 21:50	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	130:50:00	141:50:00	11:00:00	7850	8510		
06/01/2016 10:50	06/01/2016 23:30	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	LONDON HEATHROW Airport	51.467	-0.45	 Kuala Lumpur International Airport	2.733	101.7	380	130:50:00	143:30:00	12:40:00	7850	8610		
06/01/2016 10:55	06/01/2016 16:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	MUMBAI	19.091	72.86725749	388	130:55:00	136:15:00	5:20:00	7855	8175		
06/01/2016 10:55	06/01/2016 23:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	LONDON HEATHROW Airport	51.467	-0.45	SINGAPORE CHANGI APT	1.363	103.992	388	130:55:00	143:50:00	12:55:00	7855	8630		
06/01/2016 11:00	07/01/2016 01:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	131:00:00	145:40:00	14:40:00	7860	8740		
06/01/2016 11:15	06/01/2016 19:40	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	WASHINGTON DULLES INTERNATIONAL APT	38.953	-77.456	388	131:15:00	139:40:00	8:25:00	7875	8380		
06/01/2016 11:20	06/01/2016 17:10	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	131:20:00	137:10:00	5:50:00	7880	8230		
06/01/2016 11:25	07/01/2016 01:30	Emirates Airline	Emirates Airline	Emirates Airline	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	131:25:00	145:30:00	14:05:00	7885	8730		
06/01/2016 11:30	06/01/2016 18:45	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	131:30:00	138:45:00	7:15:00	7890	8325		
06/01/2016 11:30	06/01/2016 23:00	Thai Airways International	Thai Airways International	Thai Airways International	PARIS CHARLES DE GAULLE APT	49.005	2.555	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	131:30:00	143:00:00	11:30:00	7890	8580		
06/01/2016 11:45	06/01/2016 18:50	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	ZURICH AIRPORT	47.461	8.55	388	131:45:00	138:50:00	7:05:00	7905	8330		
06/01/2016 11:50	06/01/2016 19:30	Singapore Airlines	Singapore Airlines	Singapore Airlines	TOKYO NARITA APT	35.769	140.393	SINGAPORE CHANGI APT	1.363	103.992	388	131:50:00	139:30:00	7:40:00	7910	8370		
06/01/2016 11:50	06/01/2016 23:15	Thai Airways International	Thai Airways International	Thai Airways International	LONDON HEATHROW Airport	51.467	-0.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	131:50:00	143:15:00	11:25:00	7910	8595		
06/01/2016 12:00	06/01/2016 18:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	388	132:00:00	138:40:00	6:40:00	7920	8320		
06/01/2016 12:05	06/01/2016 19:15	Qantas	Qantas	Qantas	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	132:05:00	139:15:00	7:10:00	7925	8355		
06/01/2016 12:10	06/01/2016 20:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	132:10:00	140:00:00	7:50:00	7930	8400		
06/01/2016 12:10	06/01/2016 15:20	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	JEDDAH	21.667	39.15	388	132:10:00	135:20:00	3:10:00	7930	8120		
06/01/2016 12:15	06/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	MAURITIUS	-20.431	57.68265668	DUBAI INTERNATIONAL	25.253	55.364	388	132:15:00	138:55:00	6:40:00	7935	8335		
06/01/2016 12:25	07/01/2016 02:30	Qantas	Qantas	Qantas	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	132:25:00	146:30:00	14:05:00	7945	8790		
06/01/2016 12:30	06/01/2016 20:00	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DELHI	28.55	77.1	388	132:30:00	140:00:00	7:30:00	7950	8400		
06/01/2016 12:40	06/01/2016 20:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	132:40:00	140:40:00	8:00:00	7960	8440		
06/01/2016 12:45	06/01/2016 23:20	Thai Airways International	Thai Airways International	Thai Airways International	FRANKFURT INTERNATIONAL Airport	50.036	8.57	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	132:45:00	143:20:00	10:35:00	7965	8600		
06/01/2016 12:50	06/01/2016 22:55	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	MIAMI INTERNATIONAL APT	25.796	-80.287	388	132:50:00	142:55:00	10:05:00	7970	8575		
06/01/2016 12:50	06/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	MILAN MALPENSA APT	45.63	8.726	DUBAI INTERNATIONAL	25.253	55.364	388	132:50:00	138:55:00	6:05:00	7970	8335		
06/01/2016 12:50	06/01/2016 22:45	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	AUCKLAND INTERNATIONAL APT	-37.01	174.786	388	132:50:00	142:45:00	9:55:00	7970	8565		
06/01/2016 12:55	06/01/2016 21:25	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	132:55:00	141:25:00	8:30:00	7975	8485		
06/01/2016 13:00	06/01/2016 22:25	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	380	133:00:00	142:25:00	9:25:00	7980	8545		
06/01/2016 13:00	06/01/2016 21:00	Emirates Airline	Emirates Airline	Emirates Airline	SINGAPORE CHANGI APT	1.363	103.992	DUBAI INTERNATIONAL	25.253	55.364	388	133:00:00	141:00:00	8:00:00	7980	8460		
06/01/2016 13:10	06/01/2016 20:25	Emirates Airline	Emirates Airline	Emirates Airline	 Manchester Airport	53.34	-2.295	DUBAI INTERNATIONAL	25.253	55.364	388	133:10:00	140:25:00	7:15:00	7990	8425		
06/01/2016 13:15	06/01/2016 16:15	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	133:15:00	136:15:00	3:00:00	7995	8175		
06/01/2016 13:20	06/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	COPENHAGEN KASTRUP Airport	55.618	12.653	DUBAI INTERNATIONAL	25.253	55.364	388	133:20:00	139:45:00	6:25:00	8000	8385		
06/01/2016 13:25	06/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	PARIS CHARLES DE GAULLE APT	49.005	2.555	DUBAI INTERNATIONAL	25.253	55.364	388	133:25:00	140:15:00	6:50:00	8005	8415		
06/01/2016 13:25	06/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	MADRID BARAJAS APT	40.483	-3.567	DUBAI INTERNATIONAL	25.253	55.364	388	133:25:00	140:35:00	7:10:00	8005	8435		
06/01/2016 13:30	07/01/2016 02:10	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	Los Angeles International Airport	33.941	-118.409	380	133:30:00	146:10:00	12:40:00	8010	8770		
06/01/2016 13:30	06/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	DUBAI INTERNATIONAL	25.253	55.364	388	133:30:00	139:25:00	5:55:00	8010	8365		
06/01/2016 13:30	06/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DUBAI INTERNATIONAL	25.253	55.364	388	133:30:00	139:45:00	6:15:00	8010	8385		
06/01/2016 13:30	06/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MOSCOW DOMODEDOVO APT	55.4	37.9	388	133:30:00	138:55:00	5:25:00	8010	8335		
06/01/2016 13:30	06/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	AMSTERDAM	52.3	4.75	DUBAI INTERNATIONAL	25.253	55.364	388	133:30:00	140:15:00	6:45:00	8010	8415		
06/01/2016 13:35	06/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	133:35:00	140:35:00	7:00:00	8015	8435		
06/01/2016 13:35	06/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	133:35:00	140:35:00	7:00:00	8015	8435		
06/01/2016 13:35	06/01/2016 20:50	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	133:35:00	140:50:00	7:15:00	8015	8450		
06/01/2016 13:35	06/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	ZURICH AIRPORT	47.461	8.55	DUBAI INTERNATIONAL	25.253	55.364	388	133:35:00	139:45:00	6:10:00	8015	8385		
06/01/2016 13:40	06/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	ROME FIUMICINO APT	41.798	12.247	DUBAI INTERNATIONAL	25.253	55.364	388	133:40:00	139:25:00	5:45:00	8020	8365		
06/01/2016 13:40	06/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	DUSSELDORF INTERNATIONAL AIRPORT	51.283	6.767	DUBAI INTERNATIONAL	25.253	55.364	388	133:40:00	140:15:00	6:35:00	8020	8415		
06/01/2016 13:45	06/01/2016 20:55	Qatar Airways	Qatar Airways	Qatar Airways	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DOHA	25.269	51.613	388	133:45:00	140:55:00	7:10:00	8025	8455		
06/01/2016 13:50	06/01/2016 23:45	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	MIAMI INTERNATIONAL APT	25.796	-80.287	388	133:50:00	143:45:00	9:55:00	8030	8625		
06/01/2016 13:50	06/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	BARCELONA APT	41.296	2.081	DUBAI INTERNATIONAL	25.253	55.364	388	133:50:00	140:35:00	6:45:00	8030	8435		
06/01/2016 14:00	06/01/2016 20:25	Qatar Airways	Qatar Airways	Qatar Airways	PARIS CHARLES DE GAULLE APT	49.005	2.555	DOHA	25.269	51.613	388	134:00:00	140:25:00	6:25:00	8040	8425		
06/01/2016 14:05	07/01/2016 01:25	Emirates Airline	Emirates Airline	Emirates Airline	 Perth Airport	-31.933	115.967	DUBAI INTERNATIONAL	25.253	55.364	388	134:05:00	145:25:00	11:20:00	8045	8725		
06/01/2016 14:05	06/01/2016 21:20	Etihad Airways	Etihad Airways	Etihad Airways	LONDON HEATHROW Airport	51.467	-0.45	 Abu Dhabi International Airport	24.446	54.646	388	134:05:00	141:20:00	7:15:00	8045	8480		
06/01/2016 14:15	06/01/2016 20:59	Qatar Airways	Qatar Airways	Qatar Airways	LONDON HEATHROW Airport	51.467	-0.45	DOHA	25.269	51.613	388	134:15:00	140:59:00	6:44:00	8055	8459		
06/01/2016 14:40	07/01/2016 00:00	Emirates Airline	Emirates Airline	Emirates Airline	MILAN MALPENSA APT	45.63	8.726	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	134:40:00	144:00:00	9:20:00	8080	8640		
06/01/2016 14:45	06/01/2016 16:30	Emirates Airline	Emirates Airline	Emirates Airline	KUWAIT	29.217	47.967	DUBAI INTERNATIONAL	25.253	55.364	388	134:45:00	136:30:00	1:45:00	8085	8190		
06/01/2016 14:50	07/01/2016 01:00	Emirates Airline	Emirates Airline	Emirates Airline	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	DUBAI INTERNATIONAL	25.253	55.364	388	134:50:00	145:00:00	10:10:00	8090	8700		
06/01/2016 15:00	07/01/2016 02:05	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	388	135:00:00	146:05:00	11:05:00	8100	8765		
06/01/2016 15:00	07/01/2016 01:15	Emirates Airline	Emirates Airline	Emirates Airline	Shanghai Pudong International Airport	31.133	121.8	DUBAI INTERNATIONAL	25.253	55.364	388	135:00:00	145:15:00	10:15:00	8100	8715		
06/01/2016 15:05	06/01/2016 23:45	Emirates Airline	Emirates Airline	Emirates Airline	 Beijing Capital International Airport	40.066	116.609	DUBAI INTERNATIONAL	25.253	55.364	388	135:05:00	143:45:00	8:40:00	8105	8625		
06/01/2016 15:10	07/01/2016 04:30	Lufthansa	Lufthansa	Lufthansa	HONG KONG INTERNATIONAL APT	22.296	113.897	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	135:10:00	148:30:00	13:20:00	8110	8910		
06/01/2016 15:15	07/01/2016 02:30	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	Los Angeles International Airport	33.941	-118.409	388	135:15:00	146:30:00	11:15:00	8115	8790		
06/01/2016 15:20	07/01/2016 04:40	Air France	Air France	Air France	HONG KONG INTERNATIONAL APT	22.296	113.897	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	135:20:00	148:40:00	13:20:00	8120	8920		
06/01/2016 15:20	07/01/2016 05:15	British Airways	British Airways	British Airways	SINGAPORE CHANGI APT	1.363	103.992	LONDON HEATHROW Airport	51.467	-0.45	388	135:20:00	149:15:00	13:55:00	8120	8955		
06/01/2016 15:30	07/01/2016 04:50	British Airways	British Airways	British Airways	HONG KONG INTERNATIONAL APT	22.296	113.897	LONDON HEATHROW Airport	51.467	-0.45	388	135:30:00	148:50:00	13:20:00	8130	8930		
06/01/2016 15:30	07/01/2016 05:35	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	 Kuala Lumpur International Airport	2.733	101.7	LONDON HEATHROW Airport	51.467	-0.45	380	135:30:00	149:35:00	14:05:00	8130	8975		
06/01/2016 15:40	07/01/2016 04:10	Emirates Airline	Emirates Airline	Emirates Airline	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	DUBAI INTERNATIONAL	25.253	55.364	388	135:40:00	148:10:00	12:30:00	8140	8890		
